,unnamed:_0,datetime,temperature,precipitation_total,wind_gust,wind_speed,cloud_cover_total,sunshine_duration,day,hour,month,hour_total,hour_category_afternoon,hour_category_evening,hour_category_morning,hour_category_nan,hour_category_night,season_spring,season_summer,season_nan,temperature_predictions,temperature_interpolated
1054,1054.0,2023-05-14 21:00:00,11.700245,0.1,11.879999,2.6208394,39,0,14.0,21.0,5.0,3237.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.189539524710284,11.700245
1055,1055.0,2023-05-14 22:00:00,11.190246,0,11.159999,4.3349743,67,0,14.0,22.0,5.0,3238.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.231708659785014,11.190246
1056,1056.0,2023-05-14 23:00:00,10.910245,0,9,4.3349743,74,0,14.0,23.0,5.0,3239.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.196511031246303,10.910245
1057,1057.0,2023-05-15 00:00:00,10.660245,0,9.36,4.6938257,33,0,15.0,0.0,5.0,3240.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.722156923136907,10.660245
1058,1058.0,2023-05-15 01:00:00,10.350245,0,8.28,5.904439,24,0,15.0,1.0,5.0,3241.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.758179851462273,10.350245
1059,1059.0,2023-05-15 02:00:00,10.280245,0,9,5.95906,21,0,15.0,2.0,5.0,3242.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.84832501592966,10.280245
1060,1060.0,2023-05-15 03:00:00,9.890245,0,9,4.0249224,29,0,15.0,3.0,5.0,3243.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.996250704913876,9.890245
1061,1061.0,2023-05-15 04:00:00,9.660245,0,9,3.6179552,39,5.5656567,15.0,4.0,5.0,3244.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.802154518614088,9.660245
1062,1062.0,2023-05-15 05:00:00,10.150246,0.1,15.119999,4.73506,53,27.878788,15.0,5.0,5.0,3245.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.700921037872405,10.150246
1063,1063.0,2023-05-15 06:00:00,11.020246,1.3,20.880001,3.7585104,64,21.212122,15.0,6.0,5.0,3246.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.65736028257568,11.020246
1064,1064.0,2023-05-15 07:00:00,11.980246,0.2,15.84,3.8268526,42,34.545456,15.0,7.0,5.0,3247.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.576865470710345,11.980246
1065,1065.0,2023-05-15 08:00:00,13.300245,0.1,20.880001,3.319036,27,43.636364,15.0,8.0,5.0,3248.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.737015240915554,13.300245
1066,1066.0,2023-05-15 09:00:00,14.800245,0.2,24.48,3.2399998,44,33.333336,15.0,9.0,5.0,3249.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.73808735092365,14.800245
1067,1067.0,2023-05-15 10:00:00,15.650246,0.2,25.56,4.1046314,94,3.0303025,15.0,10.0,5.0,3250.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.628193725818491,15.650246
1068,1068.0,2023-05-15 11:00:00,16.410246,0.1,25.199999,2.2768397,81,10.909091,15.0,11.0,5.0,3251.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.278165568386527,16.410246
1069,1069.0,2023-05-15 12:00:00,17.070246,0.2,27,1.9386592,61,23.030302,15.0,12.0,5.0,3252.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.64461451876622,17.070246
1070,1070.0,2023-05-15 13:00:00,17.000246,0.3,26.64,2.2768397,62,22.424244,15.0,13.0,5.0,3253.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.635752056521568,17.000246
1071,1071.0,2023-05-15 14:00:00,16.370245,1.6,25.199999,2.7416782,64,21.212122,15.0,14.0,5.0,3254.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.056613760416695,16.370245
1072,1072.0,2023-05-15 15:00:00,16.250246,0.8,24.48,4.8965297,66,19.999998,15.0,15.0,5.0,3255.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.350641681303216,16.250246
1073,1073.0,2023-05-15 16:00:00,16.270247,2.2,24.119999,7.4128532,66,19.999998,15.0,16.0,5.0,3256.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.870272980611247,16.270247
1074,1074.0,2023-05-15 17:00:00,14.240245,2.1,23.759998,4.802999,58,24.848484,15.0,17.0,5.0,3257.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.159369911526142,14.240245
1075,1075.0,2023-05-15 18:00:00,13.950245,1.3,21.599998,5.4477882,73,15.757578,15.0,18.0,5.0,3258.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.600954597681408,13.950245
1076,1076.0,2023-05-15 19:00:00,13.150246,0.8,18.72,5.0911684,62,22.424244,15.0,19.0,5.0,3259.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.586635361463522,13.150246
1077,1077.0,2023-05-15 20:00:00,12.120245,0.6,14.759999,4.452954,51,1.309091,15.0,20.0,5.0,3260.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.21228350357103,12.120245
1078,1078.0,2023-05-15 21:00:00,11.570246,0.5,13.679999,4.5536795,65,0,15.0,21.0,5.0,3261.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.273892637436717,11.570246
1079,1079.0,2023-05-15 22:00:00,11.8102455,0.2,10.799999,4.6938257,48,0,15.0,22.0,5.0,3262.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.109504777640112,11.8102455
1080,1080.0,2023-05-15 23:00:00,11.830245,0,10.440001,5.634891,48,0,15.0,23.0,5.0,3263.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.133822784839026,11.830245
1081,1081.0,2023-05-16 00:00:00,11.620245,0,11.159999,4.0249224,44,0,16.0,0.0,5.0,3264.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.882500058507532,11.620245
1082,1082.0,2023-05-16 01:00:00,11.620245,0,11.159999,5.0911684,48,0,16.0,1.0,5.0,3265.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.006715473171141,11.620245
1083,1083.0,2023-05-16 02:00:00,11.270246,0,12.599999,4.6938257,40,0,16.0,2.0,5.0,3266.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.074645524602587,11.270246
1084,1084.0,2023-05-16 03:00:00,11.670245,0.2,18.72,5.815978,81,0,16.0,3.0,5.0,3267.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.398822410061058,11.670245
1085,1085.0,2023-05-16 04:00:00,11.480246,0,24.84,6.379216,72,2.8499997,16.0,4.0,5.0,3268.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.922383904880746,11.480246
1086,1086.0,2023-05-16 05:00:00,11.380245,0.1,27.72,9.47012,71,16.969696,16.0,5.0,5.0,3269.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.747650064726002,11.380245
1087,1087.0,2023-05-16 06:00:00,11.200245,0.1,30.599998,11.901798,57,25.454548,16.0,6.0,5.0,3270.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.779875608936123,11.200245
1088,1088.0,2023-05-16 07:00:00,11.190246,0.4,31.68,14.4,89,6.060605,16.0,7.0,5.0,3271.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.70605598179435,11.190246
1089,1089.0,2023-05-16 08:00:00,11.450245,0.1,34.56,16.263872,96,1.8181801,16.0,8.0,5.0,3272.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.508915088023826,11.450245
1090,1090.0,2023-05-16 09:00:00,11.700245,0.2,36.719997,15.496736,55,26.666664,16.0,9.0,5.0,3273.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.232119027574981,11.700245
1091,1091.0,2023-05-16 10:00:00,11.480246,0,35.28,12.144331,76,13.939394,16.0,10.0,5.0,3274.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.047187191132409,11.480246
1092,1092.0,2023-05-16 11:00:00,12.030245,0.1,33.839996,14.241629,76,13.939394,16.0,11.0,5.0,3275.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.76597460786317,12.030245
1093,1093.0,2023-05-16 12:00:00,12.250245,0.2,38.16,17.581125,65,20.60606,16.0,12.0,5.0,3276.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.57852734842652,12.250245
1094,1094.0,2023-05-16 13:00:00,12.430245,0.2,42.12,20.532627,88,6.666666,16.0,13.0,5.0,3277.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.237952551000518,12.430245
1095,1095.0,2023-05-16 14:00:00,12.410245,0.1,43.92,19.493261,89,6.060605,16.0,14.0,5.0,3278.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.333809710903978,12.410245
1096,1096.0,2023-05-16 15:00:00,12.100245,0.2,48.96,18.359999,88,6.666666,16.0,15.0,5.0,3279.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.50947876540033,12.100245
1097,1097.0,2023-05-16 16:00:00,12.090245,0.1,48.239998,17.294992,77,13.333332,16.0,16.0,5.0,3280.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.352524115883313,12.090245
1098,1098.0,2023-05-16 17:00:00,12.020246,0,45,16.56,66,19.999998,16.0,17.0,5.0,3281.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.80522189653965,12.020246
1099,1099.0,2023-05-16 18:00:00,11.620245,0,41.039997,15.517629,76,13.939394,16.0,18.0,5.0,3282.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.220595733096474,11.620245
1100,1100.0,2023-05-16 19:00:00,11.250245,0,35.64,14.113653,84,9.090908,16.0,19.0,5.0,3283.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.749985098446047,11.250245
1101,1101.0,2023-05-16 20:00:00,10.940246,0,32.760002,13.004921,96,0.1191918,16.0,20.0,5.0,3284.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.850394116563223,10.940246
1102,1102.0,2023-05-16 21:00:00,10.530245,0,30.960001,12.979984,93,0,16.0,21.0,5.0,3285.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.900722613754596,10.530245
1103,1103.0,2023-05-16 22:00:00,10.050245,0,30.239998,10.739833,96,0,16.0,22.0,5.0,3286.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.753476612984542,10.050245
1104,1104.0,2023-05-16 23:00:00,9.630245,0,30.239998,10.08,95,0,16.0,23.0,5.0,3287.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.69312661508917,9.630245
1105,1105.0,2023-05-17 00:00:00,9.090245,0,29.519999,10.853866,88,0,17.0,0.0,5.0,3288.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.409175754216193,9.090245
1106,1106.0,2023-05-17 01:00:00,8.690246,0,28.08,11.525623,77,0,17.0,1.0,5.0,3289.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.429632190758412,8.690246
1107,1107.0,2023-05-17 02:00:00,8.280246,0,26.64,10.853866,81,0,17.0,2.0,5.0,3290.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.539002145693004,8.280246
1108,1108.0,2023-05-17 03:00:00,7.8902454,0,25.919998,10.182337,66,0,17.0,3.0,5.0,3291.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.543171006851225,7.8902454
1109,1109.0,2023-05-17 04:00:00,7.520245,0,24.84,10.538843,45,6.3363633,17.0,4.0,5.0,3292.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.243658266762168,7.520245
1110,1110.0,2023-05-17 05:00:00,7.8302455,0,25.199999,11.720751,31,41.21212,17.0,5.0,5.0,3293.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.416705420083105,7.8302455
1111,1111.0,2023-05-17 06:00:00,8.880245,0,28.8,13.009903,31,41.21212,17.0,6.0,5.0,3294.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.554324220058533,8.880245
1112,1112.0,2023-05-17 07:00:00,10.140245,0,34.92,14.707222,14,51.51515,17.0,7.0,5.0,3295.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.813243575367437,10.140245
1113,1113.0,2023-05-17 08:00:00,11.640245,0,39.239998,18.289274,43,33.939392,17.0,8.0,5.0,3296.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.089796181347225,11.640245
1114,1114.0,2023-05-17 09:00:00,12.500245,0,42.12,18.947083,96,1.8181801,17.0,9.0,5.0,3297.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.805167848996064,12.500245
1115,1115.0,2023-05-17 10:00:00,13.330245,0,42.12,18.79255,75,14.545455,17.0,10.0,5.0,3298.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.25871688699793,13.330245
1116,1116.0,2023-05-17 11:00:00,,0,41.399998,19.586119,71,16.969696,17.0,11.0,5.0,3299.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.283875378412546,
1117,1117.0,2023-05-17 12:00:00,,0,41.399998,19.08,85,8.48485,17.0,12.0,5.0,3300.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.482351710274827,
1118,1118.0,2023-05-17 13:00:00,,0,42.839996,19.022177,95,2.4242413,17.0,13.0,5.0,3301.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.953395485497339,
1119,1119.0,2023-05-17 14:00:00,14.710245,0,43.92,18.057508,75,14.545455,17.0,14.0,5.0,3302.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.353647940800244,14.710245
1120,1120.0,2023-05-17 15:00:00,14.720245,0,45,18.25026,79,12.121214,17.0,15.0,5.0,3303.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.207564742153693,14.720245
1121,1121.0,2023-05-17 16:00:00,14.200245,0,43.92,16.595179,73,15.757578,17.0,16.0,5.0,3304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.683519728607706,14.200245
1122,1122.0,2023-05-17 17:00:00,13.800245,0,41.760002,15.2947035,77,13.333332,17.0,17.0,5.0,3305.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.13966562919586,13.800245
1123,1123.0,2023-05-17 18:00:00,13.000245,0,36.36,13.1041975,55,26.666664,17.0,18.0,5.0,3306.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.60197441535459,13.000245
1124,1124.0,2023-05-17 19:00:00,11.960245,0,29.88,12.0694,30,41.81818,17.0,19.0,5.0,3307.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.246441329971134,11.960245
1125,1125.0,2023-05-17 20:00:00,11.030245,0,27.72,11.726277,17.7,4.256616,17.0,20.0,5.0,3308.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.891207395986157,11.030245
1126,1126.0,2023-05-17 21:00:00,10.180245,0,25.919998,9.904906,12,0,17.0,21.0,5.0,3309.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.445213485422556,10.180245
1127,1127.0,2023-05-17 22:00:00,8.780245,0,22.319998,10.883676,26,0,17.0,22.0,5.0,3310.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.333479850503593,8.780245
1128,1128.0,2023-05-17 23:00:00,8.150246,0,20.519999,9.19939,39,0,17.0,23.0,5.0,3311.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.337558998377745,8.150246
1129,1129.0,2023-05-18 00:00:00,7.5802455,0,19.8,7.729527,55,0,18.0,0.0,5.0,3312.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.189942214847434,7.5802455
1130,1130.0,2023-05-18 01:00:00,6.8202453,0,19.44,7.289444,55,0,18.0,1.0,5.0,3313.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.286735990258364,6.8202453
1131,1131.0,2023-05-18 02:00:00,6.2402453,0,18.72,7.072878,48,0,18.0,2.0,5.0,3314.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.338325420676242,6.2402453
1132,1132.0,2023-05-18 03:00:00,5.920245,0,18.359999,7.69592,52,0,18.0,3.0,5.0,3315.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.458829460098315,5.920245
1133,1133.0,2023-05-18 04:00:00,5.8202453,0,18.359999,8.4042845,16,10.71734,18.0,4.0,5.0,3316.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.59012949572815,5.8202453
1134,1134.0,2023-05-18 05:00:00,7.400245,0,19.08,9.114471,12.900001,52.18182,18.0,5.0,5.0,3317.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.596390411955866,7.400245
1135,1135.0,2023-05-18 06:00:00,9.110246,0,21.96,9.9571085,1.2,59.272728,18.0,6.0,5.0,3318.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.48042494163579,9.110246
1136,1136.0,2023-05-18 07:00:00,10.780245,0,28.08,11.753877,0.6,59.636364,18.0,7.0,5.0,3319.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.682681633482105,10.780245
1137,1137.0,2023-05-18 08:00:00,12.510245,0,33.12,14.84318,44,33.333336,18.0,8.0,5.0,3320.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.038855949694806,12.510245
1138,1138.0,2023-05-18 09:00:00,14.250245,0,36,16.981165,84,9.090908,18.0,9.0,5.0,3321.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.591825581990747,14.250245
1139,1139.0,2023-05-18 10:00:00,15.200245,0,37.079998,13.397612,87,7.2727275,18.0,10.0,5.0,3322.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.51017300019491,15.200245
1140,1140.0,2023-05-18 11:00:00,15.860246,0,36.719997,16.563911,99,0,18.0,11.0,5.0,3323.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.508152609294797,15.860246
1141,1141.0,2023-05-18 12:00:00,16.320246,0,36.36,14.618837,100,0,18.0,12.0,5.0,3324.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.610873984213868,16.320246
1142,1142.0,2023-05-18 13:00:00,16.540245,0,36,12.287555,91,4.8484864,18.0,13.0,5.0,3325.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.217185569418604,16.540245
1143,1143.0,2023-05-18 14:00:00,16.580246,0,34.2,12.4811535,93,3.6363637,18.0,14.0,5.0,3326.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.17027241280684,16.580246
1144,1144.0,2023-05-18 15:00:00,16.450245,0,32.039997,13.237038,93,3.6363637,18.0,15.0,5.0,3327.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.24850933262826,16.450245
1145,1145.0,2023-05-18 16:00:00,16.060246,0,29.16,13.104198,92,4.242425,18.0,16.0,5.0,3328.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.3837543147836,16.060246
1146,1146.0,2023-05-18 17:00:00,15.520246,0,25.199999,9.1641035,88,6.666666,18.0,17.0,5.0,3329.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.336788807810933,15.520246
1147,1147.0,2023-05-18 18:00:00,14.840245,0,22.68,6.297428,77,13.333332,18.0,18.0,5.0,3330.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.12005147414672,14.840245
1148,1148.0,2023-05-18 19:00:00,13.730246,0,17.28,7.8954163,81,10.909091,18.0,19.0,5.0,3331.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.907163706719103,13.730246
1149,1149.0,2023-05-18 20:00:00,12.910245,0,16.919998,8.089993,77,1.4296296,18.0,20.0,5.0,3332.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.879766462213922,12.910245
1150,1150.0,2023-05-18 21:00:00,12.230246,0,17.64,8.225035,72,0,18.0,21.0,5.0,3333.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.792089294042938,12.230246
1151,1151.0,2023-05-18 22:00:00,12.770246,0,16.919998,8.209263,48,0,18.0,22.0,5.0,3334.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.484798951919089,12.770246
1152,1152.0,2023-05-18 23:00:00,11.830245,0,17.28,8.891344,32,0,18.0,23.0,5.0,3335.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.339246810873135,11.830245
1153,1153.0,2023-05-19 00:00:00,11.320246,0,17.28,8.287822,32,0,19.0,0.0,5.0,3336.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.10421164961619,11.320246
1154,1154.0,2023-05-19 01:00:00,10.790245,0,17.64,8.049845,20,0,19.0,1.0,5.0,3337.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.137297331930313,10.790245
1155,1155.0,2023-05-19 02:00:00,9.760245,0,17.64,8.373386,17.7,0,19.0,2.0,5.0,3338.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.224169064539225,9.760245
1156,1156.0,2023-05-19 03:00:00,9.520246,0,17.64,8.225035,21,0,19.0,3.0,5.0,3339.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.344235181196808,9.520246
1157,1157.0,2023-05-19 04:00:00,9.320246,0,17.28,7.968939,47,7.336027,19.0,4.0,5.0,3340.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.446792892493136,9.320246
1158,1158.0,2023-05-19 05:00:00,10.290245,0,16.919998,6.0347,27.6,43.272728,19.0,5.0,5.0,3341.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.703574584011363,10.290245
1159,1159.0,2023-05-19 06:00:00,11.400246,0,17.28,7.072878,23.400002,45.81818,19.0,6.0,5.0,3342.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.078399555341065,11.400246
1160,1160.0,2023-05-19 07:00:00,12.610246,0,22.319998,9.19939,16.800001,49.81818,19.0,7.0,5.0,3343.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.656106066751931,12.610246
1161,1161.0,2023-05-19 08:00:00,14.010245,0,27,11.753876,71,16.969696,19.0,8.0,5.0,3344.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.312717846216884,14.010245
1162,1162.0,2023-05-19 09:00:00,15.040245,0,29.16,12.229406,97,1.2121224,19.0,9.0,5.0,3345.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.76029453229404,15.040245
1163,1163.0,2023-05-19 10:00:00,15.880245,0,29.16,11.792404,79,12.121214,19.0,10.0,5.0,3346.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.020551448923797,15.880245
1164,1164.0,2023-05-19 11:00:00,16.340246,0,28.08,15.192682,89,6.060605,19.0,11.0,5.0,3347.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.1399693231796,16.340246
1165,1165.0,2023-05-19 12:00:00,16.350246,0,28.08,14.565548,100,0,19.0,12.0,5.0,3348.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.602095657408597,16.350246
1166,1166.0,2023-05-19 13:00:00,16.360247,0,29.16,13.324863,94,3.0303025,19.0,13.0,5.0,3349.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.029960511315693,16.360247
1167,1167.0,2023-05-19 14:00:00,16.300245,0,32.039997,12.979984,98,0.6060612,19.0,14.0,5.0,3350.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.9024340715753,16.300245
1168,1168.0,2023-05-19 15:00:00,16.070246,0,32.760002,12.287555,87,7.2727275,19.0,15.0,5.0,3351.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.719099098366257,16.070246
1169,1169.0,2023-05-19 16:00:00,15.950245,0,31.319998,11.631956,92,4.242425,19.0,16.0,5.0,3352.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.482605550395846,15.950245
1170,1170.0,2023-05-19 17:00:00,15.550245,0,28.08,10.365251,93,3.6363637,19.0,17.0,5.0,3353.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.120909640086893,15.550245
1171,1171.0,2023-05-19 18:00:00,15.000245,0,26.28,8.427383,96,1.8181801,19.0,18.0,5.0,3354.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.009565799569174,15.000245
1172,1172.0,2023-05-19 19:00:00,14.490245,0,19.44,6.830519,96,1.8181801,19.0,19.0,5.0,3355.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.039555006199038,14.490245
1173,1173.0,2023-05-19 20:00:00,13.970245,0,15.84,6.0347,81,1.3969697,19.0,20.0,5.0,3356.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.965134206573339,13.970245
1174,1174.0,2023-05-19 21:00:00,13.420245,0,14.4,6.489992,69,0,19.0,21.0,5.0,3357.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.817487370549344,13.420245
1175,1175.0,2023-05-19 22:00:00,12.720245,0,15.119999,7.072878,70,0,19.0,22.0,5.0,3358.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.673231712966839,12.720245
1176,1176.0,2023-05-19 23:00:00,12.840245,0,14.759999,6.5693827,69,0,19.0,23.0,5.0,3359.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.609170350139266,12.840245
1177,1177.0,2023-05-20 00:00:00,12.620245,0.3,16.56,6.519877,78,0,20.0,0.0,5.0,3360.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.322362469832711,12.620245
1178,1178.0,2023-05-20 01:00:00,12.030245,0.1,16.199999,6.87779,76,0,20.0,1.0,5.0,3361.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.489752878601678,12.030245
1179,1179.0,2023-05-20 02:00:00,11.940246,0,15.84,6.489992,73,0,20.0,2.0,5.0,3362.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.609989848995482,11.940246
1180,1180.0,2023-05-20 03:00:00,11.940246,0,15.84,6.519877,67,0,20.0,3.0,5.0,3363.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.674929577857966,11.940246
1181,1181.0,2023-05-20 04:00:00,11.830245,0,15.84,6.12,54,6.886363,20.0,4.0,5.0,3364.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.49782150892446,11.830245
1182,1182.0,2023-05-20 05:00:00,12.350245,0,15.4800005,6.489992,54,27.272726,20.0,5.0,5.0,3365.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.064342830262916,12.350245
1183,1183.0,2023-05-20 06:00:00,13.110246,0,16.56,6.849467,64,21.212122,20.0,6.0,5.0,3366.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.531675801645207,13.110246
